,0,1,2,3,4
10.0,0.0,0.0,0.0,0.0,0.0
3.1622776601683795,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
0.31622776601683794,0.9142339758661542,0.9067523293291426,0.9047747123477521,0.8717367250290392,0.8890451733834693
0.1,0.9072328360914337,0.9307759374472454,0.9045371535703799,0.9065219836396244,0.8843541854668086
0.03162277660168379,0.9155700545627541,0.9175652339417648,0.9266825135074231,0.9121507465570445,0.9173291637961788
0.01,0.9219665939861649,0.9176267561476695,0.9172284174297738,0.914896099660097,0.9126717035091676
0.0031622776601683794,0.9196345236978617,0.9163404822696769,0.9154646626340821,0.9106164681720266,0.9105217029720082
0.001,0.9050088382913124,0.9218530735288066,0.9230263848903734,0.9177218572561764,0.9064289382708479
0.00031622776601683794,0.8896962258672713,0.913752802745808,0.9036350750125975,0.9231413672443224,0.9214166013610467
0.0001,0.9203297588517513,0.9334015829273741,0.9339693247537223,0.9201374332343177,0.9232361969723634
3.1622776601683795e-05,0.899520640331072,0.9286204285039104,0.9247626095691339,0.9205334707878481,0.9055778283238667
1e-05,0.9090759656793684,0.9119768284225673,0.9167069527904442,0.9213508275850341,0.9218534469410851
3.162277660168379e-06,0.9109882648828221,0.9101066878538576,0.924310728451195,0.9245950557759594,0.9182609522800654
1e-06,0.8871371678179079,0.9150152402996279,0.924310728451195,0.9247847045256904,0.9183082826558607
3.162277660168379e-07,0.9190810435254265,0.9256631456426069,0.9243581041942743,0.9253313696037014,0.9182609522800654
1e-07,0.9076593815479286,0.8999614643816012,0.9243581041942743,0.9253313696037014,0.9182609522800654
3.162277660168379e-08,0.9136663075297554,0.9292980715361329,0.9243581041942743,0.9247847045256904,0.9182609522800654
1e-08,0.9183044125422043,0.9017762647631788,0.9243581041942743,0.9247847045256904,0.9182609522800654
3.1622776601683795e-09,0.8873263931820904,0.8990486057728745,0.9243581041942743,0.9247847045256904,0.9182609522800654
1e-09,0.8912926976642146,0.9130506954030934,0.9243581041942743,0.9247847045256904,0.9182609522800654
